Start Time (UTC),Stop Time (UTC),Duration (sec),Destination IP,External ID,Protected Object,Protocol,Bandwidth (bps)
2025-09-10 13:10:40,,249,174.90.95.19,10537646,BBMM-SOF-01,OTHER,246300000
2025-09-10 14:11:45,,965,142.113.120.23,10537651,SOC-CrownIT-01,OTHER,1300000000
2025-09-10 14:30:45,,424,142.127.107.17,10537655,BBMM-GOO-BB-12,OTHER,60090000
2025-09-10 15:06:45,,484,70.28.123.254,10537664,BBMM-OMER-02,OTHER,634970000
2025-09-10 16:03:45,,424,162.53.198.9,10537675,BBMM-LCL1-01,OTHER,748490000
2025-09-10 17:34:15,,0,199.212.150.5,10537682,BBMM-SHAR-02,OTHER,58530000
2025-09-10 17:34:15,,274,199.212.150.5,10537682,BBMM-SHAR-02,TCP,58530000
2025-09-10 17:40:50,,0,199.212.150.5,10537684,BBMM-SHAR-02,OTHER,59260000
2025-09-10 17:40:50,,600,199.212.150.5,10537684,BBMM-SHAR-02,TCP,59260000
2025-09-10 17:52:18,,0,199.212.150.5,10537689,BBMM-SHAR-02,OTHER,68860000
2025-09-10 17:52:18,,0,199.212.150.5,10537689,BBMM-SHAR-02,TCP,68860000
2025-09-10 17:51:45,,1024,142.127.107.61,10537687,BBMM-GOO-BB-12,OTHER,79820000
2025-09-10 19:25:26,,0,199.212.150.5,10537706,BBMM-SHAR-02,OTHER,60420000
2025-09-10 19:25:26,,264,199.212.150.5,10537706,BBMM-SHAR-02,TCP,60420000
2025-09-10 19:34:21,,329,67.71.195.2,10537707,BBMM-HAC-01,UDP,311570000
2025-09-10 20:24:24,,0,199.212.150.5,10537710,BBMM-SHAR-02,OTHER,91770000
2025-09-10 20:24:24,,266,199.212.150.5,10537710,BBMM-SHAR-02,TCP,91770000
2025-09-10 20:29:41,,0,199.212.150.5,10537711,BBMM-SHAR-02,OTHER,62140000
2025-09-10 20:29:41,,248,199.212.150.5,10537711,BBMM-SHAR-02,TCP,62140000
2025-09-10 23:33:29,,0,199.212.150.5,10537723,BBMM-SHAR-02,OTHER,76860000
2025-09-10 23:33:29,,321,199.212.150.5,10537723,BBMM-SHAR-02,TCP,76860000
2025-09-10 23:40:08,,0,199.212.150.5,10537724,BBMM-SHAR-02,OTHER,58700000
2025-09-10 23:40:08,,282,199.212.150.5,10537724,BBMM-SHAR-02,TCP,58700000
2025-09-11 00:17:07,,0,199.212.150.5,10537730,BBMM-SHAR-02,OTHER,59650000
2025-09-11 00:17:07,,282,199.212.150.5,10537730,BBMM-SHAR-02,TCP,59650000
2025-09-11 00:46:39,,0,199.212.150.5,10537732,BBMM-SHAR-02,OTHER,60490000
2025-09-11 00:46:39,,250,199.212.150.5,10537732,BBMM-SHAR-02,TCP,60490000
2025-09-11 01:07:47,,0,199.212.150.5,10537735,BBMM-SHAR-02,OTHER,63730000
2025-09-11 01:07:47,,423,199.212.150.5,10537735,BBMM-SHAR-02,TCP,63730000
2025-09-11 03:39:36,,0,199.212.150.5,10537755,BBMM-SHAR-02,OTHER,59910000
2025-09-11 03:39:36,,253,199.212.150.5,10537755,BBMM-SHAR-02,TCP,59910000
2025-09-11 03:47:05,,0,199.212.150.5,10537756,BBMM-SHAR-02,OTHER,65470000
2025-09-11 03:47:05,,285,199.212.150.5,10537756,BBMM-SHAR-02,TCP,65470000
2025-09-11 03:51:53,,0,199.212.150.5,10537758,BBMM-SHAR-02,OTHER,59810000
2025-09-11 03:51:53,,357,199.212.150.5,10537758,BBMM-SHAR-02,TCP,59810000
2025-09-11 04:26:24,,0,199.212.150.5,10537760,BBMM-SHAR-02,OTHER,60860000
2025-09-11 04:26:24,,266,199.212.150.5,10537760,BBMM-SHAR-02,TCP,60860000
2025-09-11 04:45:17,,0,199.212.150.5,10537765,BBMM-SHAR-02,OTHER,59530000
2025-09-11 04:45:17,,273,199.212.150.5,10537765,BBMM-SHAR-02,TCP,59530000
2025-09-11 04:53:48,,302,67.71.195.2,10537766,BBMM-HAC-01,OTHER,451020000
2025-09-11 04:59:24,,1,199.212.150.5,10537770,BBMM-SHAR-02,OTHER,65660000
2025-09-11 04:59:24,,265,199.212.150.5,10537770,BBMM-SHAR-02,TCP,65660000
2025-09-11 05:12:39,,0,199.212.150.5,10537771,BBMM-SHAR-02,OTHER,80900000
2025-09-11 05:12:39,,251,199.212.150.5,10537771,BBMM-SHAR-02,TCP,80900000
2025-09-11 05:21:04,,1,199.212.150.5,10537772,BBMM-SHAR-02,OTHER,59610000
2025-09-11 05:21:04,,285,199.212.150.5,10537772,BBMM-SHAR-02,TCP,59610000
2025-09-11 05:45:25,,0,199.212.150.5,10537778,BBMM-SHAR-02,OTHER,58410000
2025-09-11 05:45:25,,265,199.212.150.5,10537778,BBMM-SHAR-02,TCP,58410000
2025-09-11 06:49:30,,0,199.212.150.5,10537785,BBMM-SHAR-02,OTHER,66610000
2025-09-11 06:49:30,,259,199.212.150.5,10537785,BBMM-SHAR-02,TCP,66610000
2025-09-11 07:55:28,,0,199.212.150.5,10537791,BBMM-SHAR-02,OTHER,59260000
2025-09-11 07:55:28,,262,199.212.150.5,10537791,BBMM-SHAR-02,TCP,59260000
2025-09-11 08:59:32,,0,199.212.150.5,10537795,BBMM-SHAR-02,OTHER,60280000
2025-09-11 08:59:32,,258,199.212.150.5,10537795,BBMM-SHAR-02,TCP,60280000
2025-09-11 09:13:49,,0,199.212.150.5,10537797,BBMM-SHAR-02,OTHER,66209992
2025-09-11 09:13:49,,300,199.212.150.5,10537797,BBMM-SHAR-02,TCP,66209992
2025-09-11 11:37:42,,0,199.212.150.5,10537808,BBMM-SHAR-02,OTHER,61360000
2025-09-11 11:37:42,,247,199.212.150.5,10537808,BBMM-SHAR-02,TCP,61360000
2025-09-11 12:50:11,,0,199.212.150.5,10537827,BBMM-SHAR-02,OTHER,62030000
2025-09-11 12:50:11,,278,199.212.150.5,10537827,BBMM-SHAR-02,TCP,62030000
2025-09-11 13:24:24,,0,199.212.150.5,10537830,BBMM-SHAR-02,OTHER,59020000
2025-09-11 13:24:24,,265,199.212.150.5,10537830,BBMM-SHAR-02,TCP,59020000
2025-09-11 14:35:40,,0,199.212.150.5,10537844,BBMM-SHAR-02,OTHER,60270000
2025-09-11 14:35:40,,249,199.212.150.5,10537844,BBMM-SHAR-02,TCP,60270000
2025-09-11 14:48:49,,0,199.212.150.5,10537854,BBMM-SHAR-02,OTHER,63010000
2025-09-11 14:48:49,,300,199.212.150.5,10537854,BBMM-SHAR-02,TCP,63010000
2025-09-11 15:15:09,,0,199.212.150.5,10537856,BBMM-SHAR-02,OTHER,60380000
2025-09-11 15:15:09,,341,199.212.150.5,10537856,BBMM-SHAR-02,TCP,60380000
2025-09-11 15:24:45,,365,207.164.26.130,10537858,BBMM-GMIC-01,OTHER,383480000
2025-09-11 16:22:46,,0,199.212.150.5,10537872,BBMM-SHAR-02,OTHER,59300000
2025-09-11 16:22:46,,303,199.212.150.5,10537872,BBMM-SHAR-02,TCP,59300000
2025-09-11 17:13:52,,0,199.212.150.5,10537876,BBMM-SHAR-02,OTHER,65420000
2025-09-11 17:13:52,,298,199.212.150.5,10537876,BBMM-SHAR-02,TCP,65420000
2025-09-11 17:42:13,,0,199.212.150.5,10537885,BBMM-SHAR-02,OTHER,63010000
2025-09-11 17:42:13,,277,199.212.150.5,10537885,BBMM-SHAR-02,TCP,63010000
2025-09-11 18:45:51,,0,199.212.150.5,10537892,BBMM-SHAR-02,OTHER,59420000
2025-09-11 18:45:51,,299,199.212.150.5,10537892,BBMM-SHAR-02,TCP,59420000
2025-09-12 03:23:26,,1,216.208.243.71,10538033,SOC_IAAS_J0400_Consumer_CGNATv4,OTHER,1090000000
2025-09-12 03:23:26,,323,216.208.243.71,10538033,SOC_IAAS_J0400_Consumer_CGNATv4,UDP,25870000000
2025-09-12 03:53:08,,282,207.189.244.230,10538036,SOC-NWTEL-01,OTHER,8000000000
2025-09-12 05:56:45,,365,142.160.101.91,10538048,SOC-CrownITtoBX-01,OTHER,55110000
2025-09-12 13:23:45,,365,207.236.168.90,10538072,BBMM-GOO-BB-09,OTHER,39290000
2025-09-12 14:21:45,,1324,207.35.6.202,10538085,BBMM-GOO-BB-13,OTHER,103880000
2025-09-12 16:21:23,,0,207.164.160.84,10538100,BBMM-MGPI-01,UDP,201290000
2025-09-12 16:21:23,,267,207.164.160.84,10538100,BBMM-MGPI-01,OTHER,201940000
2025-09-12 17:09:33,,0,207.164.160.84,10538107,BBMM-MGPI-01,UDP,211750000
2025-09-12 17:09:33,,257,207.164.160.84,10538107,BBMM-MGPI-01,OTHER,212420000
2025-09-12 17:27:35,,0,207.164.160.84,10538111,BBMM-MGPI-01,UDP,202520000
2025-09-12 17:27:35,,255,207.164.160.84,10538111,BBMM-MGPI-01,OTHER,203160000
2025-09-12 19:15:45,,364,64.29.145.9,10538123,SOC-BellMediaALL-01,OTHER,40020000
2025-09-12 19:28:45,,305,64.29.145.9,10538124,SOC-BellMediaALL-01,OTHER,31110000
2025-09-13 02:09:45,,724,142.166.165.146,10538175,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,137600000
2025-09-13 08:27:17,,0,199.212.150.5,10538191,BBMM-SHAR-02,OTHER,111050000
2025-09-13 08:27:17,,272,199.212.150.5,10538191,BBMM-SHAR-02,TCP,111050000
2025-09-14 13:14:45,,305,174.90.3.50,10538449,BBMM-GOO-BB-16,OTHER,325100000
2025-09-15 12:59:45,,545,142.127.106.23,10538803,BBMM-GOO-BB-09,OTHER,39020000
2025-09-15 13:27:42,,367,199.243.143.11,10538804,BBMM-SOF-01,OTHER,225750000
2025-09-15 13:36:36,,253,67.71.195.2,10538805,BBMM-HAC-01,OTHER,478640000
2025-09-15 14:55:45,,305,206.47.36.234,10538864,SOC-DoDMZSLB-VIP-01,OTHER,63270000
2025-09-15 15:23:48,,841,205.189.38.226,10538920,TTC-EDGE-01,OTHER,896850000
2025-09-15 17:21:25,,384,206.172.18.72,10538977,BBMM-ADQ-01,OTHER,386110000
2025-09-15 17:53:36,,1,206.172.18.72,10538981,BBMM-ADQ-01,OTHER,385710000
2025-09-15 18:00:04,,0,199.212.150.5,10538982,BBMM-SHAR-02,OTHER,102270000
2025-09-15 18:00:04,,346,199.212.150.5,10538982,BBMM-SHAR-02,TCP,102270000
2025-09-15 18:10:45,,905,70.28.123.254,10538984,BBMM-OMER-02,OTHER,781350000
2025-09-15 18:47:45,,1085,70.28.123.254,10538993,BBMM-OMER-02,OTHER,642130000
2025-09-15 20:20:45,,966,162.53.198.9,10539013,BBMM-LCL1-01,OTHER,752340000
2025-09-15 20:20:45,,3185,67.69.35.2,10539019,SOC-IT-ALARMFORCE-DMZ,OTHER,215380000
2025-09-15 21:18:45,,365,67.69.35.2,10539022,SOC-IT-ALARMFORCE-DMZ,OTHER,218520000
2025-09-16 04:40:18,,332,206.47.252.22,10539107,BBMM-ADQ-01,OTHER,360640000
2025-09-16 10:12:45,,185,67.69.184.224,10539135,BBMM-SOC-DNSVAR-01,OTHER,89768
2025-09-16 10:12:45,,425,67.69.184.224,10539135,BBMM-SOC-DNSVAR-01,UDP,89768
2025-09-16 11:27:23,,267,206.172.18.72,10539145,BBMM-ADQ-01,OTHER,405670000
2025-09-16 11:37:45,,69,67.69.24.30,10539147,BBMM-SOF-02,OTHER,358400000
2025-09-16 11:39:45,,305,207.164.26.130,10539148,BBMM-GMIC-01,OTHER,224910000
2025-09-16 12:00:45,,305,207.164.26.130,10539152,BBMM-GMIC-01,OTHER,255240000
2025-09-16 12:14:45,,365,207.164.26.130,10539156,BBMM-GMIC-01,OTHER,297960000
2025-09-16 12:31:45,,365,207.164.26.130,10539160,BBMM-GMIC-01,OTHER,438770000
2025-09-16 13:10:12,,278,142.217.217.101,10539173,SOC-Telebec-01,OTHER,257430000
2025-09-16 14:25:24,,266,204.101.158.194,10539178,BBMM-HAH-01,OTHER,866670000
2025-09-16 14:26:45,,248,67.71.195.2,10539179,BBMM-HAC-01,UDP,292730000
2025-09-16 14:35:44,,246,174.90.95.19,10539182,BBMM-SOF-01,OTHER,231170000
2025-09-16 16:21:45,,725,207.164.26.130,10539213,BBMM-GMIC-01,OTHER,353260000
2025-09-16 17:50:43,,0,207.164.160.84,10539225,BBMM-MGPI-01,UDP,233750000
2025-09-16 17:50:43,,246,207.164.160.84,10539225,BBMM-MGPI-01,OTHER,234610000
2025-09-16 20:10:33,,257,67.71.195.2,10539254,BBMM-HAC-01,OTHER,459560000
2025-09-16 22:54:37,,0,207.164.160.84,10539269,BBMM-MGPI-01,UDP,223600000
2025-09-16 22:54:37,,253,207.164.160.84,10539269,BBMM-MGPI-01,OTHER,224590000
2025-09-17 14:17:45,,365,207.164.26.130,10539371,BBMM-GMIC-01,OTHER,222380000
2025-09-17 15:34:05,,0,206.172.18.72,10539384,BBMM-ADQ-01,UDP,298500000
2025-09-17 15:34:05,,285,206.172.18.72,10539384,BBMM-ADQ-01,OTHER,300860000
2025-09-17 17:16:02,,0,67.71.195.2,10539390,BBMM-HAC-01,UDP,306600000
2025-09-17 17:16:02,,348,67.71.195.2,10539390,BBMM-HAC-01,OTHER,484700000
2025-09-17 18:00:39,,251,216.208.222.77,10539404,LAC-EDGE-01,OTHER,12100000
2025-09-17 18:06:20,,270,216.208.222.66,10539405,LAC-EDGE-01,OTHER,11200000
2025-09-17 19:11:42,,248,67.71.195.25,10539414,BBMM-HAC-01,OTHER,677230000
2025-09-17 19:35:07,,0,216.208.222.66,10539418,LAC-EDGE-01,UDP,115600000
2025-09-17 19:34:45,,365,207.164.26.130,10539417,BBMM-GMIC-01,OTHER,396280000
2025-09-17 19:44:45,,725,70.28.123.254,10539419,BBMM-OMER-02,OTHER,1010000000
2025-09-18 02:29:45,,1025,142.160.101.91,10539485,SOC-CrownITtoBX-01,UDP,9070000
2025-09-18 12:21:45,,65,142.127.110.42,10539528,BBMM-GOO-BB-12,OTHER,54260000
2025-09-18 12:21:45,,725,199.243.155.34,10539532,BBMM-HPS-01,UDP,760590000
2025-09-18 13:59:58,,352,216.208.222.66,10539545,LAC-EDGE-01,OTHER,188800000
2025-09-18 15:08:45,,605,142.127.105.189,10539553,BBMM-GOO-BB-12,OTHER,55550000
2025-09-18 16:06:45,,725,207.236.175.10,10539560,BBMM-OMER-03,OTHER,2049999992
2025-09-18 17:20:45,,544,216.208.120.122,10539564,BBMM-GOO-BB-16,OTHER,289670000
2025-09-18 19:49:45,,20587,140.80.48.192,10539594,BBMM-BOCA-02,UDP,53290000
2025-09-19 04:03:23,,0,207.164.160.84,10539698,BBMM-MGPI-01,UDP,206810000
2025-09-18 19:49:45,,34145,207.164.160.84,10539698,BBMM-MGPI-01,OTHER,207590000
2025-09-19 05:34:10,,759,140.80.48.192,10539713,BBMM-BOCA-02,UDP,47210000
2025-09-19 06:00:57,,2032,140.80.48.192,10539720,BBMM-BOCA-02,UDP,43850000
2025-09-19 06:35:45,,365,140.80.48.192,10539723,BBMM-BOCA-02,UDP,49500000
2025-09-19 07:17:45,,484,140.80.48.192,10539732,BBMM-BOCA-02,UDP,47840000
2025-09-19 07:37:05,,405,140.80.48.192,10539735,BBMM-BOCA-02,UDP,46410000
2025-09-19 07:58:44,,1086,140.80.48.192,10539738,BBMM-BOCA-02,UDP,67040000
2025-09-19 08:20:25,,445,140.80.48.192,10539742,BBMM-BOCA-02,UDP,48390000
2025-09-19 08:46:45,,305,140.80.48.192,10539748,BBMM-BOCA-02,UDP,74560000
2025-09-19 09:01:45,,1205,140.80.48.192,10539751,BBMM-BOCA-02,UDP,46300000
2025-09-19 09:32:43,,246,140.80.48.192,10539757,BBMM-BOCA-02,UDP,64340000
2025-09-19 10:09:43,,246,140.80.48.192,10539761,BBMM-BOCA-02,UDP,67370000
2025-09-19 12:36:45,,305,198.235.214.134,10539777,SOC-DNSRCSRV-01,OTHER,413120
2025-09-19 13:50:41,,489,67.71.195.2,10539790,BBMM-HAC-01,UDP,352110000
2025-09-19 14:15:34,,256,140.80.48.192,10539799,BBMM-BOCA-02,UDP,53130000
2025-09-19 15:10:06,,0,67.71.195.2,10539812,BBMM-HAC-01,UDP,255480000
2025-09-19 15:10:06,,344,67.71.195.2,10539812,BBMM-HAC-01,OTHER,613610000
2025-09-19 21:02:14,,0,45.33.195.231,10539878,BBMM-LCBO-05,OTHER,650020000
2025-09-19 21:02:14,,0,45.33.195.231,10539878,BBMM-LCBO-05,TCP,650020000
2025-09-19 21:02:14,,936,140.80.48.192,10539879,BBMM-BOCA-02,UDP,239450000
2025-09-20 13:45:45,,70,207.164.234.36,10540222,SOC-DNS-BI-Reverse_Zone,OTHER,18250000
2025-09-20 13:45:45,,70,207.164.234.36,10540222,SOC-DNS-BI-Reverse_Zone,UDP,18250000
2025-09-20 13:45:45,,70,207.236.176.21,10540223,SOC-DNS-BI-Reverse_Zone,OTHER,25330000
2025-09-20 13:45:45,,365,207.236.176.21,10540223,SOC-DNS-BI-Reverse_Zone,UDP,25330000
2025-09-20 15:52:45,,66,207.236.176.21,10540243,SOC-DNS-BI-Reverse_Zone,OTHER,23470000
2025-09-20 15:52:45,,66,207.236.176.21,10540243,SOC-DNS-BI-Reverse_Zone,TCP,23470000
2025-09-20 15:52:45,,66,207.236.176.21,10540243,SOC-DNS-BI-Reverse_Zone,UDP,23470000
2025-09-20 15:53:45,,66,207.164.234.36,10540244,SOC-DNS-BI-Reverse_Zone,OTHER,22800000
2025-09-20 15:52:45,,485,207.164.234.36,10540244,SOC-DNS-BI-Reverse_Zone,UDP,22800000
2025-09-21 05:34:04,,0,69.158.192.50,10540379,SOC-Cove-01,OTHER,12830000
2025-09-21 05:34:04,,346,69.158.192.50,10540379,SOC-Cove-01,TCP,12830000
2025-09-21 06:04:39,,3011,140.80.112.194,10540380,BBMM-BOCA-02,UDP,485980000
2025-09-21 07:00:48,,3782,140.80.112.194,10540390,BBMM-BOCA-02,UDP,522690000
2025-09-22 04:50:45,,1024,142.160.101.91,10540534,SOC-CrownITtoBX-01,UDP,13660000
2025-09-22 05:12:45,,844,142.160.101.91,10540535,SOC-CrownITtoBX-01,UDP,10930000
2025-09-22 11:18:45,,605,207.236.179.178,10540581,BBMM-GOO-BB-16,UDP,153380000
2025-09-22 12:33:45,,665,162.53.198.9,10540585,BBMM-LCL1-01,OTHER,762040000
2025-09-22 15:59:43,,1,207.164.160.84,10540608,BBMM-MGPI-01,OTHER,279680000
2025-09-22 15:59:43,,247,207.164.160.84,10540608,BBMM-MGPI-01,UDP,279680000
2025-09-22 17:21:45,,65,67.69.243.62,10540616,SOC-DORVAL-01,OTHER,3530000000
2025-09-22 17:21:45,,424,67.69.243.58,10540617,SOC-WYNFORD-01,OTHER,3900000000
2025-09-22 19:02:44,,1,204.101.158.194,10540629,BBMM-HAH-01,OTHER,1050000000
2025-09-22 19:02:44,,425,204.101.158.194,10540629,BBMM-HAH-01,UDP,1050000000
2025-09-22 19:14:08,,0,204.101.158.194,10540632,BBMM-HAH-01,UDP,552960000
2025-09-22 19:14:08,,342,204.101.158.194,10540632,BBMM-HAH-01,OTHER,695800000
2025-09-22 19:21:01,,1,140.80.48.192,10540634,BBMM-BOCA-02,UDP,71860000
2025-09-22 19:46:45,,485,142.160.101.91,10540636,SOC-CrownITtoBX-01,UDP,7890000
2025-09-22 20:32:45,,68,207.236.176.21,10540650,SOC-DNSAUT-01,OTHER,28330000
2025-09-22 20:32:45,,68,207.236.176.21,10540650,SOC-DNSAUT-01,TCP,28330000
2025-09-22 20:32:45,,68,207.236.176.21,10540650,SOC-DNSAUT-01,UDP,28330000
2025-09-22 20:32:45,,70,207.236.176.21,10540651,SOC-DNS-BI-Reverse_Zone,OTHER,28330000
2025-09-22 20:32:45,,70,207.236.176.21,10540651,SOC-DNS-BI-Reverse_Zone,TCP,28330000
2025-09-22 20:32:45,,70,207.236.176.21,10540651,SOC-DNS-BI-Reverse_Zone,UDP,28330000
2025-09-22 20:33:45,,68,207.164.234.36,10540652,SOC-DNS-BI-Reverse_Zone,OTHER,23370000
2025-09-22 19:21:01,,24648,207.164.234.36,10540652,SOC-DNS-BI-Reverse_Zone,UDP,23370000
2025-09-23 02:13:45,,2764,140.80.48.192,10540711,BBMM-BOCA-02,UDP,82100000
2025-09-23 12:58:30,,0,69.158.192.50,10540783,SOC-Cove-01,OTHER,3240000
2025-09-23 12:58:30,,260,69.158.192.50,10540783,SOC-Cove-01,TCP,3240000
2025-09-23 19:17:34,,436,204.101.158.194,10540858,BBMM-HAH-01,OTHER,888420000
2025-09-23 19:43:45,,305,198.235.214.134,10540866,SOC-DNSRCSRV-01,OTHER,802720
2025-09-23 20:05:52,,298,67.71.195.2,10540871,BBMM-HAC-01,UDP,261100000
2025-09-23 22:02:45,,68,207.236.176.21,10540912,SOC-DNS-BI-Reverse_Zone,OTHER,16670000
2025-09-23 22:02:45,,68,207.236.176.21,10540912,SOC-DNS-BI-Reverse_Zone,TCP,16670000
2025-09-23 22:02:45,,68,207.164.234.36,10540910,SOC-DNS-BI-Reverse_Zone,OTHER,17060000
2025-09-23 22:02:45,,365,207.164.234.36,10540910,SOC-DNS-BI-Reverse_Zone,UDP,17060000
2025-09-24 14:34:58,,352,216.208.222.66,10541248,LAC-EDGE-01,OTHER,280430000
2025-09-24 16:48:45,,1145,142.127.84.236,10541275,BBMM-GOO-BB-06,OTHER,68620000
2025-09-24 18:35:45,,129,142.127.84.236,10541289,BBMM-GOO-BB-06,OTHER,55870000
2025-09-24 18:35:45,,1445,216.208.222.66,10541292,LAC-EDGE-01,OTHER,176000000
2025-09-24 19:33:40,,250,140.80.48.192,10541296,BBMM-BOCA-02,UDP,672160000
2025-09-24 19:44:23,,387,140.80.48.192,10541297,BBMM-BOCA-02,UDP,614550000
2025-09-24 19:51:42,,488,140.80.48.192,10541299,BBMM-BOCA-02,UDP,703610000
2025-09-24 20:07:31,,258,140.80.48.192,10541300,BBMM-BOCA-02,UDP,610030000
2025-09-25 11:54:45,,725,174.90.90.242,10541484,BBMM-GOO-BB-13,OTHER,102130000
2025-09-25 11:54:45,,1325,174.90.90.242,10541484,BBMM-GOO-BB-13,UDP,102130000
2025-09-25 12:48:06,,284,67.71.195.2,10541491,BBMM-HAC-01,OTHER,509800000
2025-09-25 14:52:44,,246,216.208.222.66,10541514,LAC-EDGE-01,OTHER,410260000
2025-09-25 15:26:45,,485,142.160.101.91,10541529,SOC-CrownITtoBX-01,OTHER,73970000
2025-09-25 16:36:43,,0,67.71.195.2,10541547,BBMM-HAC-01,UDP,251940000
2025-09-25 16:36:43,,307,67.71.195.2,10541547,BBMM-HAC-01,OTHER,437100000
2025-09-25 18:11:45,,725,207.35.6.202,10541567,BBMM-GOO-BB-13,OTHER,106310000
2025-09-26 09:39:45,,1565,142.160.101.91,10541943,SOC-CrownITtoBX-01,UDP,13840000
2025-09-26 10:07:45,,1025,142.160.101.91,10541958,SOC-CrownITtoBX-01,UDP,12980000
2025-09-27 01:28:45,,9,142.127.5.71,10542147,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,5240000000
2025-09-27 01:28:45,,425,142.127.5.71,10542147,SOC_IAAS_W0569_WHI_CGNATv4,UDP,5240000000
2025-09-27 16:19:10,,0,206.47.252.20,10542227,BBMM-ADQ-01,OTHER,27000000
2025-09-27 16:19:10,,280,206.47.252.20,10542227,BBMM-ADQ-01,TCP,27000000
2025-09-27 16:44:22,,268,216.208.222.66,10542232,LAC-EDGE-01,OTHER,180850000
2025-09-27 17:24:45,,1507,207.35.6.202,10542239,BBMM-GOO-BB-13,OTHER,101030000
2025-09-27 17:24:45,,17585,142.160.101.91,10542276,SOC-CrownITtoBX-01,UDP,9440000
2025-09-28 01:46:45,,964,142.160.101.91,10542315,SOC-CrownITtoBX-01,UDP,12140000
2025-09-28 17:03:45,,249,205.200.16.69,10542422,SOC-MTSDNS-IPV4,OTHER,58270000
2025-09-28 17:03:45,,249,205.200.16.69,10542422,SOC-MTSDNS-IPV4,UDP,58270000
2025-09-28 17:03:45,,249,205.200.16.65,10542423,SOC-MTSDNS-IPV4,OTHER,71330000
2025-09-28 17:03:45,,545,205.200.16.65,10542423,SOC-MTSDNS-IPV4,UDP,71330000
2025-09-29 05:49:45,,246,205.200.16.69,10542553,SOC-MTSDNS-IPV4,OTHER,250600000
2025-09-29 05:49:45,,246,205.200.16.69,10542553,SOC-MTSDNS-IPV4,UDP,250600000
2025-09-29 05:49:45,,246,205.200.16.65,10542554,SOC-MTSDNS-IPV4,OTHER,269870000
2025-09-29 05:49:45,,545,205.200.16.65,10542554,SOC-MTSDNS-IPV4,UDP,269870000
2025-09-29 07:13:31,,0,69.158.192.50,10542562,SOC-Cove-01,OTHER,3130000
2025-09-29 07:13:31,,258,69.158.192.50,10542562,SOC-Cove-01,TCP,3130000
2025-09-29 12:42:45,,305,174.90.95.19,10542587,BBMM-SOF-01,OTHER,254020000
2025-09-29 12:59:45,,365,67.69.243.62,10542591,SOC-DORVAL-01,OTHER,6030000000
2025-09-29 13:20:45,,545,204.101.140.186,10542598,BBMM-GOO-BB-16,UDP,192670000
2025-09-29 14:01:45,,69,204.101.140.74,10542607,BBMM-GOO-BB-13,OTHER,105000000
2025-09-29 15:15:45,,128,76.66.234.99,10542628,BBMM-OTPP-02,OTHER,5920000000
2025-09-29 15:16:45,,425,76.66.234.98,10542629,BBMM-OTPP-02,OTHER,6550000000
2025-09-29 15:51:45,,68,70.28.123.254,10542638,BBMM-OMER-02,OTHER,613050000
2025-09-29 16:02:45,,247,174.90.18.130,10542640,BBMM-GOO-BB-13,OTHER,108870000
2025-09-29 16:12:48,,301,216.208.222.66,10542643,LAC-EDGE-01,OTHER,281600000
2025-09-29 16:24:45,,67,204.101.159.202,10542645,BBMM-GOO-BB-16,OTHER,256480000
2025-09-29 16:29:45,,1205,174.90.18.130,10542646,BBMM-GOO-BB-13,OTHER,105480000
2025-09-29 16:52:22,,268,216.208.222.77,10542651,LAC-EDGE-01,OTHER,161510000
2025-09-29 17:59:16,,0,207.164.160.84,10542666,BBMM-MGPI-01,UDP,225840000
2025-09-29 17:59:16,,37,207.164.160.84,10542666,BBMM-MGPI-01,OTHER,304250000
2025-09-29 17:59:16,,334,206.172.21.42,10542665,BBMM-GOO-BB-13,OTHER,114190000
2025-09-29 20:57:45,,69,207.236.135.82,10542691,BBMM-GOO-BB-13,OTHER,114080000
2025-09-29 20:57:45,,305,207.236.135.82,10542691,BBMM-GOO-BB-13,UDP,114080000
2025-09-29 21:05:49,,301,216.208.222.66,10542693,LAC-EDGE-01,OTHER,287100000
2025-09-30 04:33:04,,646,206.47.252.22,10543400,BBMM-ADQ-01,OTHER,375000000
2025-09-30 12:43:45,,544,142.166.165.146,10543438,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,125310000
2025-09-30 16:35:29,,0,45.33.195.231,10543491,BBMM-LCBO-05,OTHER,661820000
2025-09-30 16:35:29,,321,45.33.195.231,10543491,BBMM-LCBO-05,TCP,661820000
2025-09-30 16:27:45,,1629,207.35.6.202,10543488,BBMM-GOO-BB-13,OTHER,104950000
2025-09-30 19:04:58,,292,204.101.158.194,10543542,BBMM-HAH-01,OTHER,800790000
2025-09-30 19:53:10,,280,204.101.158.194,10543552,BBMM-HAH-01,OTHER,907060000
2025-09-30 20:05:27,,263,216.208.222.66,10543553,LAC-EDGE-01,UDP,113600000
2025-10-01 00:49:10,,0,142.127.6.79,10543593,SOC_IAAS_W6017_WHI_CGNATv4,OTHER,902870000
2025-10-01 00:49:10,,280,142.127.6.79,10543593,SOC_IAAS_W6017_WHI_CGNATv4,TCP,1500000000
2025-10-01 14:01:20,,270,216.208.222.66,10543672,LAC-EDGE-01,OTHER,191360000
2025-10-01 14:39:11,,279,216.208.222.66,10543680,LAC-EDGE-01,OTHER,181580000
